ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass
0.0,-793875.881986139,424255.569134495,30.480000000153318,33.001600791042435,-97.3207705200674,100.0,0.2998,198.27,2413.0,111.15,374.06,65926.0
211.0,-774242.9881321657,416660.16559165786,2617.0132960997253,32.946862258860676,-97.10475409763036,8586.0,0.4704,301.8,1941.0,126.15,309.41,65617.0
422.0,-748173.3380104981,397614.9657522325,4697.736750652895,32.79344169797257,-96.81128504560583,15413.0,0.6166,385.66,1441.0,141.15,269.53,65347.0
633.0,-722186.4439028138,365351.4695682821,6242.45655922802,32.52094693832879,-96.50979845644986,20481.0,0.722,442.7,941.0,146.5,240.99,65106.0
844.0,-695845.0984602396,325549.1337090629,7251.173076141541,32.18037749376144,-96.20107902278409,23790.0,0.7766,469.8,729.0,131.5,226.38,64880.0
1055.0,-657855.422570844,291934.8523356986,8032.14565977824,31.900895314368242,-95.7758628280442,26352.0,0.7921,474.09,269.0,119.38,190.82,64689.0
1266.0,-613098.9981912377,266732.00654456596,8320.69605471301,31.698818237273002,-95.28712129814448,27299.0,0.7974,475.37,1.0,113.96,171.53,64517.0
1477.0,-565938.8687924718,245776.50674062487,8321.5810345165,31.534087084003648,-94.77760922884846,27302.0,0.7984,475.98,208.0,101.39,183.72,64334.0
1688.0,-515362.7677862519,235586.51402783743,8544.720228149909,31.465402583491535,-94.23947243970859,28034.0,0.8024,476.87,114.0,98.34,175.44,64158.0
1899.0,-464183.822631634,228087.67653315025,8666.87463448304,31.418911110296413,-93.69702189313327,28435.0,0.8049,477.55,0.0,83.34,167.27,63991.0
2110.0,-412690.77007911133,234103.39740227858,8666.88496508212,31.49166967401049,-93.15734062623233,28435.0,0.806,478.21,0.0,79.48,167.37,63823.0
2321.0,-361648.11598008,243581.10425277875,8666.889378437112,31.59323442940543,-92.62285080894921,28435.0,0.8071,478.87,-463.0,94.43,140.43,63683.0
2532.0,-309639.75189695676,239550.9197738733,8170.633444199561,31.571558688170853,-92.07285447315702,26807.0,0.8008,478.4,37.0,109.43,175.98,63507.0
2743.0,-260675.53405394274,222278.06229308175,8210.35987322221,31.427933821886008,-91.5517982598998,26937.0,0.8024,479.1,-463.0,124.43,146.63,63360.0
2954.0,-217630.63035502692,192770.32560776558,7714.12130992932,31.171215347155645,-91.09197654780611,25309.0,0.7937,477.18,-499.0,138.31,150.68,63210.0
3165.0,-183052.19448500068,153947.73127370738,7179.289339029876,30.827893181867182,-90.72171153904056,23554.0,0.7826,473.92,-463.0,146.42,159.05,63051.0
3376.0,-154500.21061603498,110945.54518348153,6683.248994880463,30.4451925870759,-90.41636572762917,21927.0,0.7712,470.14,37.0,148.34,193.49,62857.0
3587.0,-127718.08206901923,67514.14935410641,6722.58981274458,30.057731116067927,-90.13177301813336,22056.0,0.7657,466.52,443.0,138.04,213.36,62644.0
3798.0,-93967.33002810128,29971.10128617585,7197.820064868894,29.723141835672006,-89.77781591318791,23615.0,0.7506,454.42,279.0,123.54,190.43,62453.0
4009.0,-52931.582459227866,2772.0094761178725,7497.295474096352,29.480956280578052,-89.35154097222352,24597.0,0.7929,478.07,-200.0,110.49,171.13,62282.0
4221.0,-4245.159315352898,-15421.101593063848,7283.175373455528,29.318452445309944,-88.8484957016414,23895.0,0.7525,455.01,-77.0,99.89,168.06,62114.0
4432.0,44444.7137055619,-23908.545644621976,7200.272822934751,29.241345585155468,-88.34663705852662,23623.0,0.6664,403.43,59.0,95.19,152.67,61962.0
4643.0,88043.1345598377,-27867.846910677912,7263.67071141788,29.203447871687708,-87.89761584333483,23831.0,0.6205,375.31,118.0,96.83,146.26,61815.0
4854.0,128463.321701582,-32708.594919373565,7389.6989217497885,29.156448647405135,-87.48176603128866,24244.0,0.6321,381.66,148.0,100.23,149.15,61666.0
